datetime,price,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2025-03-21 05:00:00,127.24,429.11,78.89,156.72,25.38,0.0,46.65,221.85,71.58
2025-03-21 06:00:00,155.5,428.82,78.62,148.36,25.37,14.45,46.51,210.54,100.95
2025-03-21 07:00:00,149.26,431.36,78.2,147.8,25.28,119.19,46.82,203.09,118.0
2025-03-21 08:00:00,110.79,437.65,37.91,133.68,21.1,292.13,44.47,291.22,87.34
2025-03-21 09:00:00,70.57,412.57,30.53,121.2,15.01,471.21,43.3,388.56,71.26
2025-03-21 10:00:00,44.33,379.79,29.68,104.48,9.05,589.75,42.87,398.4,74.38
2025-03-21 11:00:00,9.04,227.06,33.26,68.2,9.48,669.79,45.04,480.72,105.23
2025-03-21 12:00:00,5.77,143.36,29.38,59.34,8.95,683.21,43.12,565.82,123.98
2025-03-21 13:00:00,4.84,117.85,29.63,59.59,9.03,644.42,43.49,668.93,194.67
2025-03-21 14:00:00,5.77,126.48,30.84,64.89,9.44,573.3,42.97,779.45,276.66
2025-03-21 15:00:00,21.2,194.19,32.06,94.28,9.88,434.66,43.74,883.16,369.29
2025-03-21 16:00:00,32.86,341.79,41.58,135.04,19.39,259.37,44.37,923.87,390.41
2025-03-21 17:00:00,90.7,429.79,43.23,130.97,23.72,89.6,45.15,922.94,421.97
2025-03-21 18:00:00,105.53,432.64,49.54,145.78,26.01,4.72,45.86,939.9,409.98
2025-03-21 19:00:00,75.41,337.08,45.28,134.31,22.86,0.0,45.33,872.92,402.44
2025-03-21 20:00:00,41.78,362.84,28.8,80.29,17.63,0.0,44.03,816.62,406.94
2025-03-21 21:00:00,40.29,382.33,28.6,73.96,17.01,0.0,43.16,716.28,368.37
2025-03-21 22:00:00,27.1,446.59,30.02,60.15,17.35,0.0,44.43,611.62,376.23
2025-03-21 23:00:00,18.43,398.89,28.02,55.37,16.67,0.0,43.57,607.74,390.87
2025-03-22 00:00:00,18.37,384.23,27.85,64.81,9.62,0.0,44.13,925.32,453.72
2025-03-22 01:00:00,8.59,378.84,27.79,75.86,8.57,0.0,43.88,863.41,449.52
2025-03-22 02:00:00,7.39,347.15,27.98,84.65,8.61,0.0,44.02,947.02,472.07
2025-03-22 03:00:00,6.59,348.38,27.79,84.83,8.55,0.0,43.99,948.28,417.21
2025-03-22 04:00:00,8.32,350.24,27.66,85.05,8.53,0.0,44.38,932.71,424.54
2025-03-22 05:00:00,9.46,318.77,25.91,63.99,7.98,0.0,44.0,933.94,417.23
2025-03-22 06:00:00,10.53,252.87,25.59,60.76,7.88,16.35,44.28,937.68,439.85
2025-03-22 07:00:00,9.05,219.43,26.05,72.67,8.0,120.64,43.74,942.09,467.89
2025-03-22 08:00:00,3.24,216.77,26.02,73.84,7.99,310.4,44.18,402.41,435.83
2025-03-22 09:00:00,0.0,213.2,34.32,100.04,10.56,487.94,45.19,199.19,468.06
2025-03-22 10:00:00,-2.02,205.15,26.75,95.41,8.16,609.57,44.49,33.05,371.44
2025-03-22 11:00:00,-5.83,179.58,27.03,96.16,8.23,643.7,44.44,38.0,381.45
2025-03-22 12:00:00,-12.0,146.2,26.74,95.5,8.14,597.87,44.18,39.2,362.77
2025-03-22 13:00:00,-11.27,171.17,27.63,96.87,8.41,595.74,36.83,37.97,366.87
2025-03-22 14:00:00,-5.49,168.09,27.43,96.55,8.35,526.4,34.65,38.89,368.05
2025-03-22 15:00:00,-1.65,176.46,27.65,91.39,8.42,417.05,34.2,31.68,393.93
2025-03-22 16:00:00,1.21,269.35,31.03,84.23,9.48,273.52,42.3,294.42,493.62
2025-03-22 17:00:00,24.52,350.23,30.99,58.34,8.8,93.45,46.23,923.49,524.68
2025-03-22 18:00:00,26.85,381.56,28.27,55.69,8.66,6.79,44.14,950.98,520.45
2025-03-22 19:00:00,28.22,376.28,28.8,56.73,8.85,0.0,44.33,955.21,507.12
2025-03-22 20:00:00,25.38,385.59,28.66,56.64,8.81,0.0,44.96,953.46,428.35
2025-03-22 21:00:00,23.28,389.95,28.34,56.08,8.7,0.0,44.32,926.05,354.83
2025-03-22 22:00:00,23.23,388.98,28.65,56.47,8.81,0.0,44.54,890.98,297.28
2025-03-22 23:00:00,22.34,356.53,28.77,56.45,8.82,0.0,44.4,950.96,333.76
2025-03-23 00:00:00,3.99,201.26,29.24,81.45,8.95,0.0,44.87,896.75,414.12
2025-03-23 01:00:00,5.06,185.9,29.03,89.06,8.9,0.0,44.79,937.38,411.07
2025-03-23 02:00:00,3.97,222.29,28.85,88.24,8.82,0.0,45.13,778.26,455.83
2025-03-23 03:00:00,5.0,249.82,29.11,88.84,8.91,0.0,44.93,949.21,420.97
2025-03-23 04:00:00,6.58,249.95,28.48,88.09,8.73,0.0,44.51,948.43,423.7
2025-03-23 05:00:00,7.54,249.54,28.65,88.25,8.8,0.0,44.32,937.86,397.68
2025-03-23 06:00:00,4.68,248.92,28.4,87.35,8.73,15.82,43.87,936.67,393.96
2025-03-23 07:00:00,3.97,249.66,28.61,87.25,8.78,121.18,44.04,919.19,373.34
2025-03-23 08:00:00,3.91,241.4,29.06,86.95,8.88,290.03,45.44,565.76,366.46
2025-03-23 09:00:00,2.3,201.26,28.03,85.17,8.54,460.53,44.01,355.01,389.39
2025-03-23 10:00:00,2.26,163.94,28.02,85.11,8.55,565.03,43.95,403.42,440.81
2025-03-23 11:00:00,0.36,148.11,26.67,74.55,8.12,631.09,43.34,217.29,421.83
2025-03-23 12:00:00,0.45,144.4,26.72,60.77,8.12,612.94,42.91,217.62,410.62
2025-03-23 13:00:00,0.02,145.47,26.85,58.72,8.16,596.38,43.42,217.33,405.08
2025-03-23 14:00:00,1.99,145.22,26.82,52.7,8.13,567.96,43.83,216.54,443.71
2025-03-23 15:00:00,3.06,151.12,28.95,56.27,8.82,429.53,43.93,457.39,427.5
2025-03-23 16:00:00,13.06,209.36,34.44,66.36,10.55,260.95,45.05,921.11,442.44
2025-03-23 17:00:00,32.68,376.0,35.9,88.02,11.02,87.76,44.38,945.56,367.93
2025-03-23 18:00:00,33.11,427.69,45.86,105.07,14.33,5.68,45.35,915.03,361.77
2025-03-23 19:00:00,38.95,435.34,46.24,87.51,20.42,0.0,45.54,892.0,345.48
2025-03-23 20:00:00,33.17,435.6,34.17,71.54,20.65,0.0,45.31,839.47,296.58
2025-03-23 21:00:00,33.0,406.42,33.93,78.43,20.58,0.0,45.4,757.87,250.94
2025-03-23 22:00:00,32.83,427.74,90.1,151.65,37.57,0.0,56.38,617.04,232.78
2025-03-23 23:00:00,32.63,445.2,85.97,151.98,38.82,0.0,53.82,475.15,168.64
2025-03-24 00:00:00,110.42,439.45,29.38,110.32,11.54,0.0,45.15,335.35,150.2
2025-03-24 01:00:00,107.26,427.17,34.58,131.04,11.36,0.0,45.76,257.35,130.64
2025-03-24 02:00:00,101.88,439.8,40.94,131.29,11.41,0.0,45.82,257.93,102.65
2025-03-24 03:00:00,98.91,440.61,52.56,133.17,11.62,0.0,45.34,252.98,78.23
2025-03-24 04:00:00,101.95,440.39,42.24,132.91,11.5,0.0,45.69,241.36,56.69
2025-03-24 05:00:00,119.81,444.01,38.44,137.27,12.24,0.0,48.96,279.99,48.03
2025-03-24 06:00:00,141.56,432.19,49.01,149.32,14.55,8.23,43.51,263.06,31.81
2025-03-24 07:00:00,164.37,425.12,47.16,146.97,18.37,50.64,41.65,236.91,28.18
2025-03-24 08:00:00,161.97,400.08,38.25,131.92,20.48,120.32,41.49,252.17,20.85
2025-03-24 09:00:00,135.46,434.04,37.85,137.05,20.71,222.2,40.89,224.6,23.95
2025-03-24 10:00:00,111.22,443.41,37.27,133.74,20.11,329.46,40.31,146.91,24.23
2025-03-24 11:00:00,107.42,418.03,41.82,141.41,21.12,467.42,32.1,75.1,22.1
2025-03-24 12:00:00,100.79,443.84,37.92,150.31,19.88,530.49,37.39,82.92,21.64
2025-03-24 13:00:00,100.92,429.44,27.45,142.83,17.57,456.33,40.02,51.33,26.97
2025-03-24 14:00:00,106.62,407.44,31.9,150.23,19.45,414.83,40.8,50.77,20.86
2025-03-24 15:00:00,115.91,412.12,33.94,153.19,20.07,345.23,43.33,66.33,18.53
2025-03-24 16:00:00,131.02,371.34,33.36,152.4,19.87,208.74,42.93,62.33,16.28
2025-03-24 17:00:00,154.24,373.5,69.95,151.6,22.39,74.38,45.95,51.53,16.55
2025-03-24 18:00:00,212.11,496.06,64.88,117.22,17.57,8.05,44.24,38.21,17.87
2025-03-24 19:00:00,193.11,388.04,66.75,126.36,19.26,0.0,45.34,23.97,22.02
2025-03-24 20:00:00,161.92,424.83,77.96,145.01,22.76,0.0,46.44,23.35,23.34
2025-03-24 21:00:00,138.55,432.34,44.2,143.74,22.56,0.0,46.63,36.71,31.99
2025-03-24 22:00:00,125.55,433.78,43.92,144.94,22.85,0.0,46.69,42.0,34.9
2025-03-24 23:00:00,115.12,447.11,42.55,143.55,22.79,0.0,46.69,59.25,33.39
2025-03-25 00:00:00,100.61,444.92,41.69,141.62,22.49,0.0,46.46,126.76,38.66
2025-03-25 01:00:00,99.98,439.72,41.49,141.35,22.42,0.0,46.48,182.08,41.0
2025-03-25 02:00:00,99.9,440.98,41.35,140.77,22.39,0.0,46.37,212.21,57.7
2025-03-25 03:00:00,96.38,441.09,40.04,130.01,20.34,0.0,45.21,154.38,64.0
2025-03-25 04:00:00,98.01,441.4,40.98,123.32,19.07,0.0,45.21,114.37,70.7
2025-03-25 05:00:00,99.92,374.04,27.84,115.27,17.54,0.0,43.79,110.76,116.22
2025-03-25 06:00:00,134.09,430.06,59.29,102.9,18.5,9.42,43.16,177.86,163.35
2025-03-25 07:00:00,142.17,480.77,66.06,101.54,19.07,37.19,41.49,273.77,180.4
2025-03-25 08:00:00,133.44,477.37,66.13,98.34,19.03,86.62,40.98,382.51,170.77
2025-03-25 09:00:00,106.44,427.74,61.96,109.74,12.58,157.77,40.65,461.46,164.42
2025-03-25 10:00:00,92.03,367.71,34.11,115.56,10.04,258.35,40.59,427.41,180.35
2025-03-25 11:00:00,78.78,326.14,29.18,108.06,8.86,297.03,40.38,384.96,228.15
2025-03-25 12:00:00,68.44,268.4,32.65,99.64,9.96,250.89,40.9,387.05,255.14
2025-03-25 13:00:00,68.27,304.05,33.79,93.51,10.3,221.88,40.94,566.95,283.85
2025-03-25 14:00:00,77.44,329.75,34.23,96.16,10.44,165.75,40.89,648.86,287.17
2025-03-25 15:00:00,88.84,342.73,41.01,123.07,11.16,117.24,41.87,616.39,308.51
2025-03-25 16:00:00,101.56,465.41,100.24,143.49,17.01,69.76,53.06,583.23,324.67
2025-03-25 17:00:00,128.28,483.95,88.21,102.48,13.8,32.88,48.39,608.48,335.86
2025-03-25 18:00:00,137.32,466.15,106.72,134.38,17.84,3.55,48.54,646.14,354.84
2025-03-25 19:00:00,121.39,433.86,80.89,122.3,15.58,1.79,53.87,676.7,346.38
2025-03-25 20:00:00,97.05,445.65,55.94,129.77,16.84,0.0,48.18,757.94,331.94
2025-03-25 21:00:00,87.13,418.35,52.62,126.51,16.18,0.0,47.29,767.76,294.46
2025-03-25 22:00:00,63.97,310.65,54.24,128.29,16.67,0.0,47.9,767.05,215.57
2025-03-25 23:00:00,56.0,287.1,68.17,138.35,18.5,0.0,48.65,533.08,169.0
2025-03-26 00:00:00,67.1,373.83,111.87,181.99,28.78,0.0,60.96,390.43,150.83
2025-03-26 01:00:00,63.75,345.09,86.05,138.65,20.45,0.0,49.8,470.18,155.45
2025-03-26 02:00:00,64.36,358.62,73.25,133.56,19.42,0.0,48.85,485.56,147.22
2025-03-26 03:00:00,65.95,358.17,58.77,128.51,18.15,0.0,48.33,500.98,144.56
2025-03-26 04:00:00,70.01,384.15,57.58,138.54,17.86,0.0,48.63,461.97,170.16
2025-03-26 05:00:00,91.38,381.43,58.23,151.08,18.83,0.0,48.29,454.68,173.41
2025-03-26 06:00:00,119.53,390.75,59.51,167.84,26.59,14.23,48.23,617.06,145.77
2025-03-26 07:00:00,137.75,383.93,63.3,174.93,28.25,99.66,44.74,488.78,173.71
2025-03-26 08:00:00,134.08,371.16,66.16,167.27,27.89,256.82,44.65,473.6,205.79
2025-03-26 09:00:00,109.35,348.72,60.47,192.68,27.84,436.89,44.34,407.88,172.15
2025-03-26 10:00:00,97.32,387.34,61.08,189.5,27.62,558.22,44.05,393.71,175.84
2025-03-26 11:00:00,94.87,351.65,62.48,164.7,27.76,668.01,43.89,424.94,153.13
2025-03-26 12:00:00,91.19,333.31,62.86,159.61,27.88,685.36,44.42,487.82,126.72
2025-03-26 13:00:00,83.26,317.94,60.04,155.48,26.98,658.41,43.15,390.74,122.53
2025-03-26 14:00:00,88.91,378.35,59.45,155.13,26.86,576.15,43.19,367.5,122.91
2025-03-26 15:00:00,91.18,389.35,63.34,164.31,26.6,458.11,45.24,407.21,92.72
2025-03-26 16:00:00,100.29,409.82,63.49,173.64,28.0,285.54,54.74,340.23,50.04
2025-03-26 17:00:00,135.26,431.52,61.03,157.08,29.61,103.64,48.79,211.76,34.3
2025-03-26 18:00:00,162.12,486.39,62.01,156.48,29.71,7.43,48.51,135.84,23.74
2025-03-26 19:00:00,169.65,450.39,66.83,161.69,30.67,0.0,49.4,140.19,40.0
2025-03-26 20:00:00,153.38,427.33,69.86,166.44,31.63,0.0,49.02,143.66,84.1
2025-03-26 21:00:00,129.49,438.37,63.45,157.83,28.28,0.0,48.65,153.45,110.51
2025-03-26 22:00:00,117.51,426.42,64.23,157.77,29.15,0.0,48.54,154.79,104.02
2025-03-26 23:00:00,106.89,431.68,64.08,158.93,29.87,0.0,48.86,110.6,58.93
2025-03-27 00:00:00,103.91,425.41,59.98,167.16,28.56,0.0,48.25,78.86,52.39
2025-03-27 01:00:00,98.98,388.65,61.47,170.34,29.04,0.0,48.53,108.21,76.05
2025-03-27 02:00:00,96.59,433.33,62.47,171.42,29.35,0.0,48.31,142.89,82.94
2025-03-27 03:00:00,95.81,426.3,62.38,171.37,23.01,0.0,48.76,150.04,93.4
2025-03-27 04:00:00,92.13,418.47,59.95,170.75,19.21,0.0,48.6,176.03,121.8
2025-03-27 05:00:00,100.53,417.6,64.81,179.04,20.79,0.0,49.15,218.44,138.06
2025-03-27 06:00:00,120.42,399.46,66.31,181.44,21.25,10.85,44.81,267.6,137.21
2025-03-27 07:00:00,140.01,426.02,63.68,177.28,20.41,64.39,44.08,295.68,165.74
2025-03-27 08:00:00,123.5,413.03,79.53,187.95,22.11,127.49,44.92,351.59,212.1
2025-03-27 09:00:00,89.92,336.3,81.08,172.95,18.27,196.26,43.2,292.0,248.0
2025-03-27 10:00:00,70.79,288.95,63.89,152.85,17.24,297.81,43.56,312.28,286.85
2025-03-27 11:00:00,44.11,221.59,57.12,137.26,17.62,355.27,43.52,448.1,307.68
2025-03-27 12:00:00,26.11,191.6,58.07,139.9,17.89,328.23,47.3,687.5,328.8
2025-03-27 13:00:00,6.67,194.83,58.6,142.03,18.04,281.26,48.2,780.23,351.36
2025-03-27 14:00:00,32.0,200.07,59.27,143.02,18.25,256.02,47.88,811.43,321.43
2025-03-27 15:00:00,67.1,211.77,59.0,142.93,19.15,245.95,47.66,786.33,291.99
2025-03-27 16:00:00,87.07,247.21,60.03,154.68,26.18,167.77,48.28,757.18,293.12
2025-03-27 17:00:00,116.05,410.39,63.67,165.55,28.52,62.13,48.51,715.08,248.23
2025-03-27 18:00:00,125.63,484.59,65.21,181.42,29.67,7.55,48.92,675.95,246.33
2025-03-27 19:00:00,140.5,494.95,67.13,183.23,31.57,0.0,49.37,572.25,252.7
2025-03-27 20:00:00,140.69,483.84,74.54,183.89,31.65,0.0,49.18,491.54,225.77
2025-03-27 21:00:00,99.97,417.57,70.34,181.16,30.03,0.0,49.17,508.88,204.74
2025-03-27 22:00:00,90.4,376.74,65.14,172.19,28.17,0.0,48.68,459.05,202.64
2025-03-27 23:00:00,81.12,354.2,62.82,141.84,27.77,0.0,48.54,447.93,188.98
2025-03-28 00:00:00,85.19,288.05,62.34,133.29,27.71,0.0,47.98,404.36,185.49
2025-03-28 01:00:00,78.29,322.37,62.35,121.54,27.72,0.0,48.9,528.62,216.62
2025-03-28 02:00:00,68.78,286.44,59.95,117.51,27.0,0.0,47.96,662.55,210.03
2025-03-28 03:00:00,64.87,243.37,59.96,117.04,27.02,0.0,47.94,601.32,219.11
2025-03-28 04:00:00,53.59,250.85,62.01,118.44,28.6,0.0,47.61,507.97,220.41
2025-03-28 05:00:00,59.81,354.93,66.15,118.78,28.82,0.17,47.79,516.6,233.1
2025-03-28 06:00:00,85.26,388.61,61.17,132.85,27.75,33.35,47.94,546.75,253.4
2025-03-28 07:00:00,84.1,364.1,57.89,128.3,26.4,169.18,47.44,620.22,229.43
2025-03-28 08:00:00,64.69,250.3,64.85,122.96,28.52,351.13,47.61,609.37,228.77
2025-03-28 09:00:00,34.98,170.32,64.77,121.25,22.44,518.94,47.87,590.86,211.31
2025-03-28 10:00:00,20.46,148.39,60.99,102.41,18.77,642.87,48.37,495.5,198.74
2025-03-28 11:00:00,1.68,143.85,49.31,93.45,15.11,699.96,46.69,222.73,212.0
2025-03-28 12:00:00,-0.01,83.79,34.43,71.28,10.48,714.03,44.31,29.54,174.46
2025-03-28 13:00:00,-0.03,83.82,39.36,79.49,11.96,681.77,45.95,30.54,166.35
2025-03-28 14:00:00,14.48,90.35,45.86,86.22,13.73,612.59,45.96,228.5,157.38
2025-03-28 15:00:00,70.06,93.88,57.81,117.12,18.0,483.9,48.3,117.14,122.48
2025-03-28 16:00:00,104.14,162.74,62.14,123.35,26.03,300.43,48.33,75.04,92.7
2025-03-28 17:00:00,132.0,211.62,85.63,175.41,30.98,116.28,49.9,83.45,80.45
2025-03-28 18:00:00,165.99,218.77,116.59,225.89,37.21,12.55,52.92,149.52,70.56
2025-03-28 19:00:00,165.91,201.54,93.45,199.18,32.84,0.0,50.5,327.43,62.46
2025-03-28 20:00:00,148.03,204.36,95.37,193.84,32.69,0.0,50.73,474.76,49.9
2025-03-28 21:00:00,124.56,211.61,117.54,225.34,86.93,0.0,52.7,512.63,48.7
2025-03-28 22:00:00,117.94,192.39,70.04,178.26,100.8,0.0,52.31,370.99,60.46
2025-03-28 23:00:00,110.12,193.43,96.56,202.98,94.62,0.0,51.26,247.71,57.73
2025-03-29 00:00:00,113.62,197.82,94.01,199.12,87.54,0.0,51.6,175.09,61.46
2025-03-29 01:00:00,103.91,189.32,76.56,179.24,83.77,0.0,49.58,154.36,54.05
2025-03-29 02:00:00,96.54,194.59,68.27,170.42,82.8,0.0,49.22,128.39,84.81
2025-03-29 03:00:00,96.22,207.81,68.38,168.22,82.77,0.0,49.3,138.32,69.8
2025-03-29 04:00:00,96.5,222.86,110.9,208.12,90.75,0.0,53.63,107.88,57.56
2025-03-29 05:00:00,92.74,226.81,113.01,211.48,89.35,0.15,51.86,93.47,61.66
2025-03-29 06:00:00,96.73,224.87,67.9,176.84,82.35,29.38,48.76,198.07,70.96
2025-03-29 07:00:00,98.44,225.46,71.06,178.66,83.32,89.73,51.14,232.44,53.46
2025-03-29 08:00:00,91.86,231.49,71.75,178.86,83.5,165.28,52.74,285.42,62.49
2025-03-29 09:00:00,76.14,232.17,64.56,157.92,81.28,301.02,47.71,292.42,68.33
2025-03-29 10:00:00,65.67,231.97,63.1,143.99,80.89,449.89,48.43,356.78,66.64
2025-03-29 11:00:00,65.34,233.76,62.43,140.05,80.14,616.1,48.04,332.24,66.04
2025-03-29 12:00:00,65.33,227.0,60.47,136.04,79.42,630.84,47.45,329.65,85.94
2025-03-29 13:00:00,2.06,218.9,53.85,112.49,77.27,684.52,45.0,103.64,104.71
2025-03-29 14:00:00,3.94,222.32,55.29,116.88,77.76,620.31,44.84,145.36,102.42
2025-03-29 15:00:00,25.27,222.38,63.33,121.41,80.21,483.77,46.72,240.92,100.81
2025-03-29 16:00:00,56.37,190.94,64.73,124.01,84.13,303.97,47.41,162.06,138.48
2025-03-29 17:00:00,100.1,193.85,100.62,181.21,95.81,123.92,51.44,134.04,119.21
2025-03-29 18:00:00,146.91,238.42,153.39,241.24,192.92,14.21,72.7,71.55,100.39
2025-03-29 19:00:00,152.23,236.57,153.92,234.55,146.12,0.0,70.77,46.43,101.45
2025-03-29 20:00:00,121.07,236.46,156.13,239.36,147.91,0.0,70.91,46.35,99.54
2025-03-29 21:00:00,97.92,235.58,96.52,184.14,118.04,0.0,50.61,81.41,100.58
2025-03-29 22:00:00,76.65,209.12,67.56,167.56,92.37,0.0,49.34,232.1,113.35
2025-03-29 23:00:00,43.26,234.26,68.77,169.32,91.73,0.0,55.89,309.52,132.22
2025-03-30 00:00:00,46.31,193.36,57.91,134.4,88.14,0.0,47.79,238.02,123.15
2025-03-30 01:00:00,7.47,192.65,43.64,84.61,76.54,0.0,46.75,185.38,156.81
2025-03-30 03:00:00,4.34,187.88,28.24,57.89,69.99,0.0,44.06,327.4,190.26
2025-03-30 04:00:00,4.01,164.36,26.65,53.68,68.1,0.0,43.87,383.65,229.91
2025-03-30 05:00:00,3.01,129.69,26.28,53.19,67.45,0.0,44.52,271.69,272.68
2025-03-30 06:00:00,3.49,130.73,26.49,53.53,67.55,0.0,43.87,287.57,336.04
2025-03-30 07:00:00,3.31,161.93,26.94,52.08,67.73,2.17,43.47,374.54,381.2
2025-03-30 08:00:00,3.65,180.97,27.73,63.84,67.96,12.81,44.51,401.98,387.56
2025-03-30 09:00:00,3.9,176.06,28.6,66.56,68.23,59.86,44.21,319.78,375.96
2025-03-30 10:00:00,3.59,180.26,29.36,79.92,68.45,175.9,44.33,353.67,315.09
2025-03-30 11:00:00,3.8,177.35,30.02,87.89,68.6,269.82,44.56,194.62,250.79
2025-03-30 12:00:00,1.64,177.71,30.17,91.17,68.64,392.75,44.42,155.51,193.02
2025-03-30 13:00:00,4.64,177.49,30.38,89.86,68.76,339.4,44.57,583.2,194.43
2025-03-30 14:00:00,3.98,155.16,30.54,89.18,69.38,281.58,44.57,654.77,177.33
2025-03-30 15:00:00,4.05,135.01,30.57,86.28,69.85,180.13,44.59,617.5,184.19
2025-03-30 16:00:00,7.29,132.25,39.35,90.54,76.15,260.37,45.43,344.67,140.42
2025-03-30 17:00:00,14.79,154.26,49.86,149.52,84.24,208.73,46.79,251.75,167.61
2025-03-30 18:00:00,28.96,167.83,50.65,142.69,85.12,70.14,47.23,286.21,141.33
2025-03-30 19:00:00,45.06,189.93,48.63,137.22,84.46,7.13,52.05,257.54,197.86
2025-03-30 20:00:00,56.09,217.15,46.13,131.67,83.64,0.0,47.95,296.03,205.65
2025-03-30 21:00:00,48.07,174.41,49.45,135.35,83.93,0.0,50.02,345.47,230.58
2025-03-30 22:00:00,55.6,203.65,47.64,140.29,84.17,0.0,51.24,408.49,287.59
2025-03-30 23:00:00,53.45,210.35,47.06,145.23,84.07,0.0,46.68,524.95,320.64
2025-03-31 00:00:00,54.73,194.76,46.91,139.29,27.22,0.0,46.43,582.13,350.75
2025-03-31 01:00:00,53.87,200.57,46.21,134.73,22.96,0.0,46.58,468.2,362.31
2025-03-31 02:00:00,53.33,201.87,45.32,142.37,22.87,0.0,46.12,391.42,384.63
2025-03-31 03:00:00,51.93,195.71,46.78,145.57,15.72,0.0,46.51,511.72,377.18
2025-03-31 04:00:00,52.34,217.44,60.71,154.6,18.78,0.0,47.88,508.5,352.33
2025-03-31 05:00:00,53.57,292.5,63.33,157.79,19.61,0.0,50.88,403.21,330.62
2025-03-31 06:00:00,121.67,357.89,66.21,163.08,20.62,0.08,47.04,421.76,308.2
2025-03-31 07:00:00,143.63,426.72,69.49,169.85,21.8,13.52,49.38,394.98,268.77
2025-03-31 08:00:00,174.34,443.72,66.97,181.21,21.35,65.27,47.39,413.29,223.06
2025-03-31 09:00:00,133.23,498.24,93.38,194.68,24.17,135.19,48.17,439.2,208.58
2025-03-31 10:00:00,110.32,485.84,101.03,182.88,25.84,237.0,49.5,336.78,179.52
2025-03-31 11:00:00,99.08,427.57,85.67,172.68,30.58,312.25,48.52,299.81,182.87
2025-03-31 12:00:00,83.57,260.11,70.35,155.3,31.06,468.35,47.63,377.74,176.12
2025-03-31 13:00:00,74.12,251.36,67.58,150.42,37.93,523.02,46.47,271.09,164.49
2025-03-31 14:00:00,73.6,287.56,73.25,153.67,43.28,488.83,46.99,203.88,178.85
2025-03-31 15:00:00,69.56,284.44,69.38,153.48,43.11,486.22,46.56,212.78,186.08
2025-03-31 16:00:00,76.26,311.04,67.97,145.5,42.9,475.69,45.31,249.04,172.72
2025-03-31 17:00:00,100.88,401.39,70.11,133.39,43.51,314.77,45.3,271.19,134.04
2025-03-31 18:00:00,131.64,421.97,94.45,138.23,43.15,133.5,46.07,245.21,95.12
2025-03-31 19:00:00,184.06,450.25,96.94,164.77,44.07,17.01,45.24,248.56,69.92
2025-03-31 20:00:00,172.82,472.72,98.02,186.02,44.37,0.0,45.05,264.44,74.31
2025-03-31 21:00:00,135.1,444.41,71.05,181.67,44.33,0.0,45.58,277.57,75.7
2025-03-31 22:00:00,115.3,418.97,69.76,177.18,44.2,0.0,45.51,278.64,87.38
2025-03-31 23:00:00,102.38,412.45,70.88,173.62,44.01,0.0,46.09,249.55,91.35
2025-04-01 00:00:00,101.56,400.32,70.54,173.53,43.74,0.0,44.56,236.32,77.77
2025-04-01 01:00:00,95.02,351.49,69.89,181.92,43.52,0.0,44.64,211.72,81.25
2025-04-01 02:00:00,92.91,377.39,70.81,183.09,43.84,0.0,44.76,190.1,92.28
2025-04-01 03:00:00,93.5,378.73,70.95,183.01,43.88,0.0,45.19,192.07,102.22
2025-04-01 04:00:00,91.43,397.92,71.14,183.56,43.97,0.0,45.54,175.61,97.42
2025-04-01 05:00:00,100.72,425.81,72.56,183.95,44.04,0.0,45.48,131.84,85.27
2025-04-01 06:00:00,129.47,461.29,117.32,232.44,60.39,0.73,54.15,94.82,69.42
2025-04-01 07:00:00,179.99,468.46,91.85,200.41,49.95,48.48,46.88,72.94,60.2
2025-04-01 08:00:00,159.38,459.01,66.64,171.17,42.47,196.59,45.6,52.88,36.77
2025-04-01 09:00:00,108.47,461.85,75.09,166.5,42.67,368.11,47.82,27.76,14.09
2025-04-01 10:00:00,86.17,271.06,69.19,138.37,41.0,543.79,43.74,10.82,14.63
2025-04-01 11:00:00,68.74,205.22,62.26,139.0,39.21,649.81,44.11,7.41,14.19
2025-04-01 12:00:00,42.94,168.12,67.63,136.58,37.11,689.09,44.01,7.56,14.83
2025-04-01 13:00:00,23.17,165.38,63.71,130.86,36.5,699.0,43.94,8.81,21.16
2025-04-01 14:00:00,10.99,171.96,58.46,121.18,38.94,696.3,44.27,15.51,26.15
2025-04-01 15:00:00,34.58,171.85,57.65,109.0,38.81,622.04,43.92,9.56,27.58
2025-04-01 16:00:00,57.33,169.47,56.85,107.57,38.63,497.24,42.0,4.04,33.36
2025-04-01 17:00:00,82.8,185.23,55.98,108.59,38.77,323.68,43.66,8.75,47.4
2025-04-01 18:00:00,122.38,271.21,53.95,110.55,39.16,140.75,43.14,25.51,52.28
2025-04-01 19:00:00,155.73,411.45,59.65,120.14,41.0,19.01,43.73,45.5,58.74
2025-04-01 20:00:00,138.01,412.04,64.17,127.45,42.4,0.0,44.68,58.93,82.76
2025-04-01 21:00:00,110.91,473.52,70.7,128.0,42.5,0.0,45.39,49.39,98.13
2025-04-01 22:00:00,95.65,362.46,68.42,121.27,41.2,0.0,44.93,58.66,116.09
2025-04-01 23:00:00,79.45,313.97,59.73,115.51,40.1,0.0,44.93,144.47,111.38
2025-04-02 00:00:00,68.07,279.55,56.07,110.45,39.14,0.0,44.36,161.39,85.76
2025-04-02 01:00:00,66.94,289.4,55.18,109.04,38.86,0.0,44.68,128.2,66.55
